order_number,order_date,item_name,quantity,product_price,total_products
12669,26/12/2018 18:10,Plain Naan,1,2.6,4
12668,26/12/2018 17:58,Plain Naan,1,2.6,3
12666,26/12/2018 17:20,Plain Naan,2,2.6,4
12665,26/12/2018 17:08,Plain Naan,1,2.6,7
12662,24/12/2018 20:43,Plain Naan,1,2.6,4
12656,24/12/2018 19:05,Plain Naan,2,2.6,16
12653,24/12/2018 18:48,Plain Naan,1,2.6,8
12649,24/12/2018 18:25,Plain Naan,1,2.6,6
12634,23/12/2018 19:44,Plain Naan,1,2.6,14
12626,23/12/2018 18:00,Plain Naan,1,2.6,9
12590,21/12/2018 21:39,Plain Naan,2,2.6,5
12571,21/12/2018 16:49,Plain Naan,1,2.6,12
12562,20/12/2018 19:29,Plain Naan,1,2.6,5
12555,19/12/2018 20:23,Tandoori Roti,1,2.6,2
12542,18/12/2018 18:34,Tandoori Roti,1,2.6,5
12523,16/12/2018 18:27,Tandoori Roti,1,2.6,8
12517,16/12/2018 17:28,Plain Naan,1,2.6,3
12483,15/12/2018 16:22,Plain Naan,1,2.6,8
12477,14/12/2018 20:19,Plain Naan,2,2.6,6
12463,14/12/2018 18:08,Plain Naan,1,2.6,4
12462,14/12/2018 17:59,Plain Naan,1,2.6,5
12459,14/12/2018 17:49,Plain Naan,2,2.6,9
12452,13/12/2018 20:17,Plain Naan,1,2.6,4
12439,13/12/2018 16:54,Plain Naan,1,2.6,5
12432,12/12/2018 18:49,Plain Naan,3,2.6,4
12410,09/12/2018 22:38,Plain Naan,1,2.6,5
12406,09/12/2018 18:37,Plain Naan,1,2.6,5
12405,09/12/2018 18:32,Plain Naan,1,2.6,8
12395,08/12/2018 20:42,Plain Naan,1,2.6,11
12394,08/12/2018 20:00,Tandoori Roti,1,2.6,4
12391,08/12/2018 19:38,Tandoori Roti,1,2.6,8
12383,08/12/2018 18:52,Tandoori Roti,1,2.6,6
12382,08/12/2018 18:52,Plain Naan,1,2.6,10
12326,04/12/2018 20:31,Plain Naan,1,2.6,9
12310,02/12/2018 19:10,Plain Naan,1,2.6,4
12294,01/12/2018 20:29,Plain Naan,1,2.6,2
12293,01/12/2018 19:54,Plain Naan,1,2.6,8
12292,01/12/2018 19:52,Plain Naan,1,2.6,12
12289,01/12/2018 19:06,Plain Naan,4,2.6,3
12284,01/12/2018 18:33,Tandoori Roti,1,2.6,4
12251,30/11/2018 18:59,Plain Naan,1,2.6,9
12243,30/11/2018 18:25,Tandoori Roti,1,2.6,5
12240,30/11/2018 18:03,Plain Naan,2,2.6,15
12234,29/11/2018 22:27,Plain Naan,1,2.6,4
12221,28/11/2018 18:46,Plain Naan,1,2.6,4
12199,25/11/2018 18:54,Plain Naan,1,2.6,5
12182,24/11/2018 19:20,Plain Naan,1,2.6,4
12171,24/11/2018 18:00,Tandoori Roti,2,2.6,5
12168,24/11/2018 16:42,Plain Naan,2,2.6,5
12162,23/11/2018 19:28,Tandoori Roti,1,2.6,3
12161,23/11/2018 19:20,Plain Naan,1,2.6,8
12153,23/11/2018 17:56,Plain Naan,1,2.6,5
12146,22/11/2018 20:03,Plain Naan,1,2.6,4
12145,22/11/2018 18:37,Plain Naan,1,2.6,5
12134,21/11/2018 18:22,Plain Naan,1,2.6,7
12126,20/11/2018 19:20,Plain Naan,1,2.6,12
12116,19/11/2018 17:27,Plain Naan,1,2.6,7
12112,18/11/2018 19:58,Plain Naan,1,2.6,9
12111,18/11/2018 19:50,Plain Naan,1,2.6,4
12102,18/11/2018 17:05,Plain Naan,1,2.6,8
12096,17/11/2018 19:51,Tandoori Roti,1,2.6,7
12091,17/11/2018 19:07,Plain Naan,1,2.6,10
12088,17/11/2018 18:40,Plain Naan,1,2.6,8
12079,17/11/2018 17:14,Plain Naan,1,2.6,4
12070,16/11/2018 20:17,Plain Naan,2,2.6,12
12069,16/11/2018 20:10,Plain Naan,1,2.6,13
12063,16/11/2018 19:14,Plain Naan,1,2.6,3
12061,16/11/2018 18:52,Plain Naan,1,2.6,4
12060,16/11/2018 18:41,Plain Naan,1,2.6,6
12058,16/11/2018 18:28,Tandoori Roti,1,2.6,4
12057,16/11/2018 18:23,Plain Naan,1,2.6,9
12047,16/11/2018 16:45,Plain Naan,1,2.6,6
12040,15/11/2018 18:44,Plain Naan,1,2.6,7
12035,15/11/2018 12:41,Plain Naan,1,2.6,8
12019,13/11/2018 18:47,Plain Naan,1,2.6,3
12012,12/11/2018 19:16,Plain Naan,1,2.6,7
12002,11/11/2018 20:09,Plain Naan,1,2.6,4
12000,11/11/2018 19:32,Tandoori Roti,1,2.6,3
11995,11/11/2018 17:32,Plain Naan,1,2.6,10
11984,10/11/2018 20:05,Plain Naan,1,2.6,5
11967,10/11/2018 18:00,Plain Naan,1,2.6,8
11944,09/11/2018 18:17,Plain Naan,2,2.6,9
11943,09/11/2018 17:50,Plain Naan,1,2.6,5
11937,08/11/2018 18:17,Plain Naan,1,2.6,6
11908,06/11/2018 18:52,Plain Naan,1,2.6,4
11896,05/11/2018 18:45,Plain Naan,1,2.6,6
11883,04/11/2018 18:09,Plain Naan,1,2.6,6
11879,04/11/2018 17:04,Plain Naan,4,2.6,4
11876,04/11/2018 13:17,Plain Naan,1,2.6,5
11861,03/11/2018 17:39,Tandoori Roti,1,2.6,6
11853,03/11/2018 15:03,Plain Naan,1,2.6,5
11837,02/11/2018 18:46,Plain Naan,1,2.6,9
11830,02/11/2018 17:53,Plain Naan,1,2.6,7
11822,01/11/2018 19:23,Plain Naan,2,2.6,3
11818,01/11/2018 18:06,Tandoori Roti,1,2.6,6
11791,28/10/2018 20:08,Plain Naan,1,2.6,4
11777,28/10/2018 16:53,Plain Naan,3,2.6,9
11755,27/10/2018 17:53,Tandoori Roti,1,2.6,5
11751,27/10/2018 17:19,Plain Naan,1,2.6,7
11732,26/10/2018 18:58,Plain Naan,2,2.6,6
11730,26/10/2018 18:43,Plain Naan,1,2.6,5
11708,23/10/2018 17:37,Plain Naan,2,2.6,6
11704,22/10/2018 19:20,Plain Naan,1,2.6,10
11692,21/10/2018 17:52,Plain Naan,1,2.6,4
11681,20/10/2018 19:27,Tandoori Roti,1,2.6,10
11678,20/10/2018 19:16,Tandoori Roti,1,2.6,10
11677,20/10/2018 19:14,Tandoori Roti,1,2.6,4
11665,19/10/2018 21:02,Tandoori Roti,1,2.6,6
11663,19/10/2018 20:06,Plain Naan,2,2.6,14
11661,19/10/2018 19:36,Plain Naan,2,2.6,7
11656,19/10/2018 19:03,Plain Naan,1,2.6,7
11649,19/10/2018 18:31,Plain Naan,1,2.6,8
11639,19/10/2018 13:55,Plain Naan,1,2.6,7
11633,18/10/2018 19:32,Tandoori Roti,1,2.6,4
11621,17/10/2018 20:06,Plain Naan,1,2.6,3
11604,16/10/2018 17:39,Plain Naan,2,2.6,8
11603,15/10/2018 18:53,Plain Naan,4,2.6,2
11576,13/10/2018 19:18,Tandoori Roti,1,2.6,4
11564,13/10/2018 17:38,Plain Naan,1,2.6,5
11560,13/10/2018 16:32,Plain Naan,1,2.6,4
11557,12/10/2018 20:33,Tandoori Roti,2,2.6,3
11555,12/10/2018 20:16,Plain Naan,1,2.6,6
11537,11/10/2018 21:05,Plain Naan,1,2.6,8
11531,11/10/2018 19:09,Plain Naan,2,2.6,4
11520,10/10/2018 20:15,Plain Naan,1,2.6,4
11518,10/10/2018 19:32,Tandoori Roti,2,2.6,6
11507,09/10/2018 20:06,Plain Naan,1,2.6,4
11498,08/10/2018 17:23,Plain Naan,1,2.6,5
11486,07/10/2018 18:05,Plain Naan,1,2.6,6
11469,06/10/2018 19:16,Plain Naan,3,2.6,4
11458,06/10/2018 16:58,Plain Naan,4,2.6,6
11454,05/10/2018 21:48,Plain Naan,1,2.6,5
11450,05/10/2018 19:51,Plain Naan,1,2.6,7
11445,05/10/2018 19:01,Tandoori Roti,4,2.6,3
11437,05/10/2018 16:58,Plain Naan,2,2.6,5
11435,04/10/2018 20:51,Plain Naan,1,2.6,4
11434,04/10/2018 20:39,Plain Naan,1,2.6,3
11431,04/10/2018 19:40,Tandoori Roti,2,2.6,4
11428,04/10/2018 17:57,Plain Naan,1,2.6,7
11417,03/10/2018 18:06,Plain Naan,1,2.6,6
11401,30/09/2018 19:11,Plain Naan,2,2.6,4
11397,30/09/2018 18:02,Plain Naan,1,2.6,4
11375,29/09/2018 18:53,Plain Naan,1,2.6,9
11361,29/09/2018 15:00,Plain Naan,1,2.6,4
11359,28/09/2018 22:08,Plain Naan,1,2.6,4
11351,28/09/2018 19:52,Plain Naan,1,2.6,7
11332,27/09/2018 21:00,Plain Naan,1,2.6,4
11327,27/09/2018 18:26,Plain Naan,1,2.6,6
11323,26/09/2018 20:38,Plain Naan,1,2.6,3
11322,26/09/2018 20:13,Plain Naan,1,2.6,3
11313,25/09/2018 17:35,Plain Naan,1,2.6,6
11299,23/09/2018 19:29,Plain Naan,1,2.6,9
11286,22/09/2018 21:52,Tandoori Roti,1,2.6,5
11283,22/09/2018 20:32,Tandoori Roti,2,2.6,9
11282,22/09/2018 19:59,Plain Naan,1,2.6,10
11276,22/09/2018 19:03,Plain Naan,1,2.6,4
11273,22/09/2018 18:47,Plain Naan,1,2.6,10
11272,22/09/2018 18:44,Plain Naan,2,2.6,6
11259,22/09/2018 17:45,Plain Naan,1,2.6,8
11249,21/09/2018 19:50,Plain Naan,1,2.6,7
11242,21/09/2018 18:52,Plain Naan,1,2.6,12
11240,21/09/2018 17:58,Plain Naan,1,2.6,10
11233,20/09/2018 20:32,Plain Naan,1,2.6,3
11228,20/09/2018 19:31,Plain Naan,1,2.6,3
11198,17/09/2018 20:17,Plain Naan,1,2.6,3
11197,17/09/2018 19:18,Plain Naan,1,2.6,5
11186,16/09/2018 19:19,Plain Naan,1,2.6,8
11176,16/09/2018 17:44,Plain Naan,1,2.6,5
11163,15/09/2018 18:59,Plain Naan,2,2.6,7
11149,15/09/2018 17:20,Tandoori Roti,1,2.6,9
11141,14/09/2018 19:37,Plain Naan,2,2.6,5
11140,14/09/2018 19:33,Plain Naan,1,2.6,6
11139,14/09/2018 19:30,Plain Naan,2,2.6,6
11131,14/09/2018 18:58,Tandoori Roti,1,2.6,5
11129,14/09/2018 18:49,Tandoori Roti,1,2.6,5
11123,14/09/2018 17:30,Plain Naan,1,2.6,4
11118,14/09/2018 17:01,Plain Naan,2,2.6,6
11097,11/09/2018 21:48,Plain Naan,1,2.6,6
11078,09/09/2018 18:57,Plain Naan,1,2.6,12
11061,08/09/2018 19:43,Plain Naan,1,2.6,6
11052,08/09/2018 18:52,Plain Naan,1,2.6,5
11049,08/09/2018 18:25,Plain Naan,2,2.6,5
11034,07/09/2018 19:44,Plain Naan,1,2.6,8
11031,07/09/2018 19:18,Plain Naan,1,2.6,11
11016,06/09/2018 18:05,Plain Naan,2,2.6,3
11013,06/09/2018 17:29,Plain Naan,2,2.6,6
10989,04/09/2018 17:28,Tandoori Roti,2,2.6,3
10988,04/09/2018 16:36,Plain Naan,1,2.6,4
10981,02/09/2018 21:23,Plain Naan,1,2.6,6
10974,02/09/2018 18:52,Plain Naan,2,2.6,3
10962,01/09/2018 19:53,Plain Naan,1,2.6,4
10953,31/08/2018 19:33,Plain Naan,1,2.6,5
10951,31/08/2018 19:10,Plain Naan,1,2.6,5
10946,31/08/2018 18:34,Plain Naan,1,2.6,4
10923,29/08/2018 19:51,Plain Naan,1,2.6,6
10921,29/08/2018 19:46,Plain Naan,1,2.6,4
10916,29/08/2018 17:59,Plain Naan,1,2.6,7
10904,28/08/2018 15:40,Plain Naan,1,2.6,4
10902,27/08/2018 20:20,Plain Naan,1,2.6,8
10892,27/08/2018 17:56,Plain Naan,1,2.6,5
10885,27/08/2018 17:20,Plain Naan,2,2.6,5
10866,25/08/2018 20:48,Plain Naan,2,2.6,4
10858,25/08/2018 19:00,Plain Naan,1,2.6,6
10854,25/08/2018 18:43,Plain Naan,1,2.6,5
10844,24/08/2018 20:47,Plain Naan,1,2.6,8
10829,24/08/2018 17:25,Plain Naan,1,2.6,4
10820,23/08/2018 18:17,Plain Naan,2,2.6,3
10787,20/08/2018 18:30,Plain Naan,2,2.6,5
10778,19/08/2018 20:11,Plain Naan,1,2.6,7
10770,19/08/2018 18:12,Plain Naan,1,2.6,6
10760,18/08/2018 20:03,Plain Naan,1,2.6,10
10759,18/08/2018 19:57,Plain Naan,1,2.6,5
10753,18/08/2018 19:15,Plain Naan,1,2.6,6
10735,17/08/2018 20:14,Plain Naan,1,2.6,2
10725,17/08/2018 18:41,Plain Naan,5,2.6,6
10717,17/08/2018 14:11,Tandoori Roti,1,2.6,4
10706,16/08/2018 18:18,Plain Naan,1,2.6,6
10699,15/08/2018 19:20,Plain Naan,3,2.6,5
10696,15/08/2018 18:04,Plain Naan,1,2.6,5
10683,12/08/2018 20:04,Plain Naan,1,2.6,6
10658,11/08/2018 19:47,Plain Naan,1,2.6,8
10653,11/08/2018 19:18,Plain Naan,1,2.6,8
10652,11/08/2018 19:16,Plain Naan,1,2.6,9
10647,11/08/2018 18:32,Plain Naan,1,2.6,6
10601,07/08/2018 19:58,Plain Naan,1,2.6,6
10598,07/08/2018 19:05,Plain Naan,5,2.6,7
10594,07/08/2018 18:05,Tandoori Roti,2,2.6,4
10585,05/08/2018 22:09,Plain Naan,1,2.6,3
10584,05/08/2018 20:14,Plain Naan,2,2.6,6
10561,03/08/2018 21:39,Plain Naan,3,2.6,4
10552,03/08/2018 18:45,Plain Naan,1,2.6,4
10550,03/08/2018 18:19,Plain Naan,1,2.6,6
10538,02/08/2018 18:30,Tandoori Roti,1,2.6,4
10534,01/08/2018 21:18,Tandoori Roti,1,2.6,9
10523,31/07/2018 19:54,Plain Naan,2,2.6,3
10516,30/07/2018 19:48,Plain Naan,2,2.6,8
10509,29/07/2018 20:16,Plain Naan,1,2.6,7
10502,29/07/2018 18:34,Plain Naan,1,2.6,6
10499,29/07/2018 18:12,Plain Naan,1,2.6,6
10490,28/07/2018 21:13,Tandoori Roti,1,2.6,8
10479,28/07/2018 19:11,Tandoori Roti,1,2.6,7
10438,26/07/2018 19:25,Plain Naan,4,2.6,3
10435,26/07/2018 18:30,Plain Naan,2,2.6,3
10392,21/07/2018 21:38,Plain Naan,2,2.6,7
10387,21/07/2018 18:50,Plain Naan,1,2.6,10
10373,20/07/2018 19:47,Tandoori Roti,1,2.6,4
10360,19/07/2018 20:27,Tandoori Roti,1,2.6,6
10327,16/07/2018 17:16,Plain Naan,1,2.6,5
10322,15/07/2018 19:19,Plain Naan,1,2.6,8
10317,15/07/2018 13:49,Plain Naan,2,2.6,3
10278,13/07/2018 16:18,Plain Naan,2,2.6,6
10275,12/07/2018 20:47,Plain Naan,1,2.6,4
10263,11/07/2018 18:57,Plain Naan,1,2.6,6
10235,08/07/2018 13:29,Plain Naan,1,2.6,4
10213,06/07/2018 22:08,Plain Naan,1,2.6,5
10180,04/07/2018 18:04,Plain Naan,1,2.6,5
10161,02/07/2018 19:00,Plain Naan,1,2.6,6
10152,01/07/2018 20:02,Plain Naan,2,2.6,3
10150,01/07/2018 19:14,Plain Naan,1,2.6,7
10142,01/07/2018 17:45,Plain Naan,1,2.6,14
10120,30/06/2018 18:36,Plain Naan,1,2.6,12
10104,28/06/2018 19:55,Plain Naan,1,2.6,3
10098,28/06/2018 18:18,Tandoori Roti,2,2.6,5
10089,27/06/2018 19:40,Plain Naan,2,2.6,7
10085,26/06/2018 22:20,Plain Naan,1,2.6,5
10073,25/06/2018 17:37,Plain Naan,2,2.6,7
10055,23/06/2018 22:15,Plain Naan,1,2.6,4
10028,22/06/2018 19:24,Plain Naan,1,2.6,4
10018,22/06/2018 16:03,Plain Naan,1,2.6,7
9995,18/06/2018 18:33,Plain Naan,1,2.6,6
9993,18/06/2018 14:55,Plain Naan,2,2.6,6
9988,17/06/2018 19:16,Plain Naan,1,2.6,11
9970,16/06/2018 20:07,Tandoori Roti,1,2.6,5
9967,16/06/2018 19:24,Plain Naan,1,2.6,6
9966,16/06/2018 19:18,Plain Naan,1,2.6,9
9958,16/06/2018 17:55,Plain Naan,1,2.6,5
9956,16/06/2018 17:46,Plain Naan,1,2.6,5
9952,16/06/2018 17:05,Plain Naan,1,2.6,7
9948,15/06/2018 19:59,Tandoori Roti,1,2.6,4
9947,15/06/2018 19:48,Plain Naan,3,2.6,10
9944,15/06/2018 19:24,Plain Naan,1,2.6,9
9936,15/06/2018 18:20,Plain Naan,2,2.6,4
9898,12/06/2018 19:25,Plain Naan,1,2.6,10
9897,12/06/2018 18:53,Plain Naan,1,2.6,10
9891,11/06/2018 19:52,Plain Naan,1,2.6,8
9878,10/06/2018 18:10,Plain Naan,1,2.6,4
9863,09/06/2018 19:25,Plain Naan,1,2.6,7
9861,09/06/2018 19:12,Plain Naan,1,2.6,7
9857,09/06/2018 18:15,Plain Naan,1,2.6,11
9854,09/06/2018 17:38,Plain Naan,2,2.6,8
9846,08/06/2018 20:50,Plain Naan,1,2.6,6
9834,08/06/2018 18:08,Plain Naan,1,2.6,5
9803,05/06/2018 10:41,Plain Naan,6,2.6,4
9801,04/06/2018 19:12,Plain Naan,2,2.6,5
9793,04/06/2018 16:00,Plain Naan,1,2.6,5
9768,02/06/2018 19:16,Plain Naan,1,2.6,8
9726,30/05/2018 18:51,Plain Naan,2,2.6,16
9716,29/05/2018 20:24,Plain Naan,2,2.6,5
9703,28/05/2018 19:36,Plain Naan,1,2.6,7
9688,27/05/2018 17:54,Plain Naan,1,2.6,7
9677,26/05/2018 19:53,Plain Naan,1,2.6,5
9675,26/05/2018 19:35,Plain Naan,1,2.6,8
9668,26/05/2018 18:20,Plain Naan,1,2.6,7
9647,25/05/2018 18:35,Tandoori Roti,1,2.6,5
9645,25/05/2018 17:51,Plain Naan,1,2.6,7
9633,24/05/2018 19:40,Plain Naan,1,2.6,6
9611,21/05/2018 18:15,Plain Naan,1,2.6,8
9609,21/05/2018 18:09,Plain Naan,1,2.6,8
9608,21/05/2018 17:46,Plain Naan,1,2.6,7
9602,20/05/2018 18:45,Plain Naan,1,2.6,9
9601,20/05/2018 18:38,Plain Naan,1,2.6,4
9564,17/05/2018 18:29,Tandoori Roti,1,2.6,5
9562,17/05/2018 17:07,Tandoori Roti,1,2.6,4
9558,16/05/2018 19:08,Plain Naan,2,2.6,4
9551,15/05/2018 20:35,Plain Naan,1,2.6,3
9542,13/05/2018 20:56,Plain Naan,1,2.6,4
9539,13/05/2018 18:50,Plain Naan,1,2.6,6
9514,12/05/2018 19:50,Plain Naan,1,2.6,6
9509,12/05/2018 19:02,Plain Naan,1,2.6,7
9508,12/05/2018 19:02,Plain Naan,1,2.6,8
9505,12/05/2018 18:48,Plain Naan,1,2.6,5
9500,12/05/2018 18:15,Plain Naan,1,2.6,9
9483,11/05/2018 21:08,Plain Naan,1,2.6,5
9481,11/05/2018 19:31,Plain Naan,1,2.6,8
9477,11/05/2018 18:42,Tandoori Roti,1,2.6,7
9470,11/05/2018 17:17,Plain Naan,1,2.6,3
9465,10/05/2018 22:05,Plain Naan,1,2.6,6
9462,10/05/2018 19:21,Plain Naan,1,2.6,3
9446,08/05/2018 17:01,Plain Naan,1,2.6,5
9443,07/05/2018 21:31,Plain Naan,2,2.6,6
9414,05/05/2018 13:10,Plain Naan,1,2.6,58
9357,25/04/2018 17:06,Plain Naan,1,2.6,3
9350,24/04/2018 18:41,Plain Naan,1,2.6,4
9334,23/04/2018 17:01,Plain Naan,1,2.6,4
9310,21/04/2018 21:30,Plain Naan,2,2.6,4
9305,21/04/2018 20:24,Plain Naan,1,2.6,5
9298,21/04/2018 19:17,Plain Naan,1,2.6,7
9244,18/04/2018 18:37,Plain Naan,1,2.6,4
9231,16/04/2018 22:01,Plain Naan,1,2.6,8
9226,16/04/2018 18:28,Plain Naan,1,2.6,11
9221,16/04/2018 17:54,Plain Naan,2,2.6,6
9184,13/04/2018 19:26,Tandoori Roti,1,2.6,4
9181,13/04/2018 19:20,Plain Naan,1,2.6,8
9177,13/04/2018 18:59,Plain Naan,1,2.6,5
9173,13/04/2018 18:39,Tandoori Roti,1,2.6,5
9172,13/04/2018 18:26,Plain Naan,1,2.6,9
9159,11/04/2018 19:13,Plain Naan,2,2.6,3
9154,10/04/2018 19:04,Plain Naan,1,2.6,7
9138,08/04/2018 20:05,Plain Naan,1,2.6,5
9136,08/04/2018 18:51,Plain Naan,1,2.6,3
9129,08/04/2018 17:21,Plain Naan,1,2.6,6
9121,07/04/2018 19:50,Plain Naan,2,2.6,8
9101,06/04/2018 18:59,Plain Naan,1,2.6,5
9096,06/04/2018 17:57,Plain Naan,2,2.6,6
9085,05/04/2018 19:27,Plain Naan,1,2.6,4
9055,01/04/2018 18:48,Plain Naan,1,2.6,6
9053,01/04/2018 17:34,Plain Naan,1,2.6,5
9043,31/03/2018 19:37,Plain Naan,1,2.6,4
9035,31/03/2018 18:03,Plain Naan,1,2.6,5
9034,31/03/2018 18:02,Plain Naan,1,2.6,5
9027,30/03/2018 19:38,Tandoori Roti,1,2.6,5
9007,29/03/2018 18:24,Tandoori Roti,1,2.6,5
9006,29/03/2018 18:17,Plain Naan,2,2.6,8
9001,28/03/2018 21:53,Plain Naan,1,2.6,8
8998,28/03/2018 20:00,Plain Naan,2,2.6,3
8996,28/03/2018 19:25,Plain Naan,1,2.6,11
8992,28/03/2018 18:09,Plain Naan,2,2.6,6
8991,28/03/2018 17:39,Plain Naan,1,2.6,4
8982,26/03/2018 20:08,Plain Naan,2,2.6,9
8981,26/03/2018 19:50,Tandoori Roti,3,2.6,4
8975,25/03/2018 20:27,Plain Naan,2,2.6,6
8970,24/03/2018 19:48,Plain Naan,1,2.6,7
8945,22/03/2018 20:13,Plain Naan,2,2.6,4
8939,22/03/2018 18:23,Plain Naan,1,2.6,5
8933,22/03/2018 12:32,Tandoori Roti,2,2.6,6
8885,17/03/2018 18:19,Plain Naan,2,2.6,9
8873,17/03/2018 13:46,Plain Naan,3,2.6,7
8846,14/03/2018 18:52,Plain Naan,1,2.6,7
8832,12/03/2018 20:32,Plain Naan,1,2.6,3
8820,11/03/2018 19:21,Plain Naan,1,2.6,3
8814,11/03/2018 18:16,Plain Naan,1,2.6,6
8801,11/03/2018 12:56,Plain Naan,2,2.6,9
8800,11/03/2018 12:53,Plain Naan,1,2.6,4
8793,10/03/2018 19:37,Plain Naan,1,2.6,15
8790,10/03/2018 18:14,Plain Naan,2,2.6,7
8789,10/03/2018 17:44,Tandoori Roti,2,2.6,5
8782,09/03/2018 18:48,Tandoori Roti,1,2.6,6
8774,09/03/2018 18:11,Plain Naan,1,2.6,11
8773,09/03/2018 18:11,Plain Naan,1,2.6,6
8756,06/03/2018 17:04,Plain Naan,3,2.6,3
8727,03/03/2018 19:04,Plain Naan,1,2.6,6
8724,03/03/2018 18:42,Plain Naan,2,2.6,10
8693,02/03/2018 18:16,Plain Naan,2,2.6,7
8686,02/03/2018 13:22,Tandoori Roti,1,2.6,6
8686,02/03/2018 13:22,Plain Naan,2,2.6,6
8674,28/02/2018 19:17,Plain Naan,6,2.6,9
8670,27/02/2018 19:56,Plain Naan,1,2.6,7
8663,27/02/2018 17:45,Plain Naan,2,2.6,6
8652,26/02/2018 18:51,Plain Naan,2,2.6,7
8650,25/02/2018 21:18,Plain Naan,1,2.6,5
8631,24/02/2018 19:45,Tandoori Roti,1,2.6,7
8621,24/02/2018 17:48,Plain Naan,1,2.6,7
8587,22/02/2018 18:28,Plain Naan,1,2.6,4
8577,20/02/2018 18:53,Plain Naan,1,2.6,6
8564,17/02/2018 19:53,Tandoori Roti,1,2.6,7
8549,16/02/2018 21:21,Plain Naan,1,2.6,4
8543,16/02/2018 18:33,Plain Naan,1,2.6,6
8538,16/02/2018 17:10,Plain Naan,1,2.6,7
8523,14/02/2018 22:57,Plain Naan,1,2.6,9
8521,14/02/2018 19:58,Plain Naan,1,2.6,3
8515,14/02/2018 19:07,Plain Naan,1,2.6,9
8512,14/02/2018 18:30,Plain Naan,1,2.6,6
8492,12/02/2018 19:57,Plain Naan,2,2.6,3
8475,10/02/2018 20:11,Plain Naan,1,2.6,12
8473,10/02/2018 19:45,Plain Naan,1,2.6,7
8472,10/02/2018 19:32,Tandoori Roti,1,2.6,9
8470,10/02/2018 18:38,Plain Naan,1,2.6,6
8452,09/02/2018 17:02,Plain Naan,1,2.6,4
8451,09/02/2018 11:57,Plain Naan,2,2.6,7
8449,08/02/2018 19:27,Plain Naan,1,2.6,6
8445,08/02/2018 17:21,Plain Naan,1,2.6,3
8441,07/02/2018 17:02,Plain Naan,1,2.6,5
8435,06/02/2018 18:16,Plain Naan,2,2.6,6
8413,03/02/2018 20:28,Plain Naan,3,2.6,8
8411,03/02/2018 19:14,Plain Naan,1,2.6,8
8383,02/02/2018 18:11,Tandoori Roti,1,2.6,5
8383,02/02/2018 18:11,Plain Naan,1,2.6,5
8377,02/02/2018 17:52,Plain Naan,1,2.6,6
8353,29/01/2018 18:56,Plain Naan,2,2.6,9
8325,27/01/2018 18:24,Plain Naan,1,2.6,9
8313,26/01/2018 19:19,Plain Naan,1,2.6,17
8311,26/01/2018 19:03,Plain Naan,1,2.6,8
8303,26/01/2018 17:51,Plain Naan,1,2.6,4
8298,26/01/2018 13:25,Tandoori Roti,4,2.6,6
8295,25/01/2018 19:51,Plain Naan,2,2.6,6
8292,25/01/2018 18:28,Plain Naan,1,2.6,5
8276,22/01/2018 20:36,Plain Naan,1,2.6,5
8273,22/01/2018 18:39,Plain Naan,1,2.6,6
8241,20/01/2018 17:38,Plain Naan,1,2.6,5
8240,20/01/2018 17:23,Plain Naan,2,2.6,8
8237,20/01/2018 12:35,Plain Naan,1,2.6,5
8225,19/01/2018 18:30,Plain Naan,1,2.6,10
8224,19/01/2018 18:29,Plain Naan,1,2.6,6
8205,18/01/2018 16:26,Plain Naan,1,2.6,6
8200,17/01/2018 18:00,Plain Naan,1,2.6,4
8199,16/01/2018 19:36,Plain Naan,2,2.6,4
8181,13/01/2018 19:29,Plain Naan,2,2.6,9
8174,13/01/2018 18:41,Plain Naan,1,2.6,9
8161,12/01/2018 19:48,Tandoori Roti,1,2.6,9
8155,12/01/2018 18:45,Plain Naan,1,2.6,6
8131,10/01/2018 19:50,Plain Naan,1,2.6,6
8124,08/01/2018 21:46,Plain Naan,2,2.6,5
8123,08/01/2018 21:38,Plain Naan,2,2.6,4
8099,06/01/2018 20:30,Plain Naan,3,2.6,5
8087,06/01/2018 18:33,Plain Naan,1,2.6,7
8079,05/01/2018 20:22,Plain Naan,1,2.6,7
8063,05/01/2018 17:44,Plain Naan,2,2.6,9
8061,05/01/2018 17:43,Plain Naan,1,2.6,7
8056,05/01/2018 12:22,Plain Naan,2,2.6,7
8049,04/01/2018 18:24,Plain Naan,1,2.6,6
8038,02/01/2018 20:09,Plain Naan,1,2.6,11
8037,02/01/2018 19:08,Plain Naan,1,2.6,9
8029,01/01/2018 19:21,Tandoori Roti,1,2.6,4
8018,01/01/2018 11:18,Plain Naan,1,2.6,8
8013,31/12/2017 20:38,Plain Naan,1,2.6,9
8002,31/12/2017 18:47,Plain Naan,1,2.6,10
8000,31/12/2017 18:05,Plain Naan,2,2.6,6
7996,31/12/2017 17:39,Plain Naan,2,2.6,12
7992,31/12/2017 16:56,Plain Naan,2,2.6,5
7989,31/12/2017 13:34,Plain Naan,1,2.6,8
7985,30/12/2017 19:14,Plain Naan,2,2.6,3
7976,30/12/2017 17:36,Plain Naan,1,2.6,8
7967,29/12/2017 18:38,Plain Naan,1,2.6,12
7964,29/12/2017 17:58,Plain Naan,2,2.6,4
7956,28/12/2017 22:40,Plain Naan,1,2.6,3
7946,27/12/2017 20:54,Plain Naan,2,2.6,5
7944,27/12/2017 18:37,Plain Naan,5,2.6,10
